ID	X	Y	DATA1	DATA2	DATA3	ISZONE	ISINTERSEC	LABEL	F_gate	F_ntyp	geometry
902101	462.2939999999999827	6707.5180000000000291	0.0000000000000000	20.0000000000000000	0.4100000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(462.294 6707.518)
902102	463.8870000000000005	6711.4880000000002838	0.0000000000000000	20.0000000000000000	1.6499999999999999	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(463.887 6711.488)
902103	467.7869999999999777	6711.5299999999997453	0.0000000000000000	20.0000000000000000	0.8700660000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(467.787 6711.53)
902104	471.7040000000000077	6701.6999999999998181	0.0000000000000000	20.0000000000000000	0.1800000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(471.704 6701.7)
902105	445.9699999999999704	6704.9459999999999127	0.0000000000000000	20.0000000000000000	0.6100000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(445.97 6704.946)
902106	461.7650000000000432	6713.0760000000000218	0.0000000000000000	20.0000000000000000	0.4300000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(461.765 6713.076)
902107	457.4630000000000223	6708.6250000000000000	0.0000000000000000	20.0000000000000000	1.0000000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(457.463 6708.625)
902301	430.9629999999999654	6726.9149999999999636	0.0000000000000000	20.0000000000000000	0.4100000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(430.963 6726.915)
902302	430.2349999999999568	6728.3159999999998035	0.0000000000000000	20.0000000000000000	0.0600000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(430.235 6728.316)
902303	428.9460000000000264	6727.7590000000000146	0.0000000000000000	20.0000000000000000	0.2100000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(428.946 6727.759)
902304	427.2000000000000455	6729.7280000000000655	0.0000000000000000	20.0000000000000000	0.5600000000000001	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(427.2 6729.728)
902305	420.8470000000000368	6733.7349999999996726	0.0000000000000000	20.0000000000000000	0.1200000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(420.847 6733.735)
902306	428.7879999999999541	6730.1009999999996580	0.0000000000000000	20.0000000000000000	0.3500000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(428.788 6730.101)
902307	429.5330000000000155	6726.9499999999998181	0.0000000000000000	20.0000000000000000	0.1900000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(429.533 6726.95)
902308	435.5179999999999723	6715.8549999999995634	0.0000000000000000	20.0000000000000000	0.3400000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(435.518 6715.855)
902309	437.5740000000000691	6742.1229999999995925	0.0000000000000000	20.0000000000000000	0.1300000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(437.574 6742.123)
902310	429.8100000000000023	6728.6409999999996217	0.0000000000000000	20.0000000000000000	0.2400000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(429.81 6728.641)
902311	410.9249999999999545	6757.4059999999999491	0.0000000000000000	20.0000000000000000	0.1800000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(410.925 6757.406)
902312	413.0000000000000000	6750.8490000000001601	0.0000000000000000	20.0000000000000000	0.3000000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(413 6750.849)
902313	382.3179999999999836	6779.8069999999997890	0.0000000000000000	20.0000000000000000	0.3900000000000000	1	0	0000	0.0000000000000000	6.0000000000000000	POINT(382.318 6779.807)
